Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
Ozark-Trail-Instant-Slant-Leg-Canopy,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQ_zC9dqkuzi8R-WhvsWkJ1cZrSzs4jk_rfEfRGIA_5CO55hNc,9,"",,,,,,,,,,,,,,,,,,,,,,,,,
Ozark-Trail-Instant-Slant-Leg-Canopy,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRTKHQgxWm3ltYbT5yeWf0chZhdURxVsnncOcjrv7KPUc7epqSZ,10,"",,,,,,,,,,,,,,,,,,,,,,,,,
Ozark-Trail-Instant-Slant-Leg-Canopy,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQlrpm9bsPSGORNHSVIS45DsabnpojIubw2U5ak2SWsqoz0DSU,11,"",,,,,,,,,,,,,,,,,,,,,,,,,
Ozark-Trail-Instant-Slant-Leg-Canopy,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTwH7ChHIdEfSe2Ypq3DgLRdBOUj-oKILG0EwK7qREVE-AXyKY,12,"",,,,,,,,,,,,,,,,,,,,,,,,,
Ozark-Trail-Instant-Slant-Leg-Canopy,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSM7VO9fOhVs5eGU8PsPO-tY4BBp1HLv1A-K9hlnlB-an0L2Aoo,13,"",,,,,,,,,,,,,,,,,,,,,,,,,
Ozark-Trail-Instant-Slant-Leg-Canopy,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcS8IGaQXSznr8Jgr8G87x3V06K3SlbEGDYF-W7Eactxw2OMr7WU,14,"",,,,,,,,,,,,,,,,,,,,,,,,,
"Ozark-Trail-10'-x-10'-Instant-Slant-Leg-Replacement-Pop-up-Outdoor-Canopy-Type-Shading-Cover","Ozark Trail 10' x 10' Instant Slant Leg Replacement Pop-up Outdoor Canopy Type Shading Cover","The Ozark Trail Canopy Cover helps you get an outdoor shelter set up in a cinch so you can get started on your great day in the great outdoors. This outdoor canopy type cover is a replacement cover designed to fit slant-leg canopies. Get ready for camping season and be sure to pick the outdoor shelter essential, the Ozark Trail Canopy Cover. Show less","—",,"Home & Garden > Lawn & Garden > Outdoor Living > Outdoor Structures > Canopy & Gazebo Accessories > Canopy & Gazebo Tops ",,TRUE,,,,,,,,,,,deny,manual,30,31,TRUE,TRUE,00818547024195,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSh0ngBoZdP6h9WyHc7UIq5Idcjl2EP6YUgLwmo_s9US3DoMAOb,1,,FALSE,,,,,,,,,,,new,FALSE,,,,,,,,,,active
Ozark-Trail-10'-x-10'-Instant-Slant-Leg-Replacement-Pop-up-Outdoor-Canopy-Type-Shading-Cover,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRSP91ggax272xKGOMRxsj-EC4ZcXerXIfdOZPFRdrTa4tZ_q3Q,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
"Suncast-8-ft.-x-7-ft.-Resin-Standard-Pent-Storage-Shed-with-Floor-Kit","Suncast 8 ft. x 7 ft. Resin Standard Pent Storage Shed with Floor Kit","Suncast Designed to solve both your outdoor storage and entertaining needs in one attractive package, the Suncast 8 x 7 Cabana Entertainment Shed checks all the boxes. The clean modern design makes an attractive addition to any backyard. At 362 cu. Ft. of storage space, there is plenty of room to store your entertainment equipment and dedicated spaces to keep things organized, thanks to the included adjustable shelving. When it’s time to set up for your next outdoor barbeque or gathering, the Cabana Entertainment Shed effortlessly transitions from a storage shed to a chic entertaining cabana. The sturdy split front panel transforms into a convenient canopy in seconds, providing plenty of shade to get out of the sun. An integrated bar top flips down with ease, and provides an ideal spot to pull up a stool for a cool drink or snack with friends and family (bar stools not included). Smart inside and out, the Suncast 8 x 7 Cabana Entertainment Shed is the ultimate storage and entertainment solution. Show less","Suncast",,"Home & Garden > Lawn & Garden > Outdoor Living > Outdoor Structures ",,TRUE,,,,,,,,,,,deny,manual,1.999,2.500,TRUE,TRUE,00044365030210,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQe2-6AuFZyKFy58z3-zULy5Btc-_EZmHAlcujquMBDbjiFeNEf,1,,FALSE,,,,,,,,,,,new,FALSE,,,,,,,,,,active
Suncast-8-ft.-x-7-ft.-Resin-Standard-Pent-Storage-Shed-with-Floor-Kit,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTH3KqwCK6Kmev_O3mQHNManp_Rh1cAJb5rkHNqg_0YErF_PAE,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
Suncast-8-ft.-x-7-ft.-Resin-Standard-Pent-Storage-Shed-with-Floor-Kit,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRnEm2N25kxV_GYympnD2g03gTxLbzlxSIFXCN3bPE62NQNLoY,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
Suncast-8-ft.-x-7-ft.-Resin-Standard-Pent-Storage-Shed-with-Floor-Kit,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQnZDCxKuORszwzGsiRNn7ZNZCWEU_FyTOPEslVMG79tb4E24A,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
Suncast-8-ft.-x-7-ft.-Resin-Standard-Pent-Storage-Shed-with-Floor-Kit,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcT8HcYQjoiWxD1WENDKYF2BzFumkxXhcT8iM7bSoLFvjMHP6F8,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
Suncast-8-ft.-x-7-ft.-Resin-Standard-Pent-Storage-Shed-with-Floor-Kit,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRa4Coc40YLNTmkJMrbTpSII7no9Q8VTvdoRKHt0KqFzOffjvSs,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
Suncast-8-ft.-x-7-ft.-Resin-Standard-Pent-Storage-Shed-with-Floor-Kit,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTVuYB_3G3Hj3-sNhhIfCtsRtOJcS66orEvbB8KBMH5RJlJcUg,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
Suncast-8-ft.-x-7-ft.-Resin-Standard-Pent-Storage-Shed-with-Floor-Kit,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRCopYBCxyW2q8EDLRih5bCl_IKs0nN3aKeNZ74C2Oitk7FrO0,8,"",,,,,,,,,,,,,,,,,,,,,,,,,
